Manufacturer,MFR Part #,Product Description,Retail / MSRP,Dealer Actual Cost,Dealers Discount from list,Proposed GSA Price (w/o IFF fee),GSA Discount % from List,Proposed GSA Price (with IFF of .75%),Country of Origin,Warranty
HOFFMAN,EGBB2,"Grounding Buss Bar, 12 pos",$98.74,0,0,$52.38,0,0,US,1 Year
HOFFMAN,EGPACCR23,"Gland Plate, AC, large, for CR23",$280.00,0,0,$148.54,0,0,US,1 Year
HOFFMAN,EGPACT15,"Gland Plate, AC, small, for T15",$247.20,0,0,$131.13,0,0,US,1 Year
HOFFMAN,EGPACT20,"Gland Plate, AC, large, for T20",$280.00,0,0,$148.54,0,0,US,1 Year
HOFFMAN,EGPHX20,"Gland Plate,Heat Exch,large,for X20",$280.00,0,0,$148.54,0,0,US,1 Year
HOFFMAN,EGPHX29,"Gland Plate,Heat Exch,large,for X29",$280.00,0,0,$148.54,0,0,US,1 Year
HOFFMAN,EGPS1,"Gland Plate, Solid, small",$230.70,0,0,$122.38,0,0,US,1 Year
HOFFMAN,EGPS2,"Gland Plate, Solid, large",$263.70,0,0,$139.89,0,0,US,1 Year
HOFFMAN,EGVM,COMLINE Vert Mt Gland Solid,$233.00,0,0,$123.61,0,0,US,1 Year
HOFFMAN,EGVM1,COMLINE Vert Mt Gland HX,$274.00,0,0,$145.35,0,0,US,1 Year
HOFFMAN,EGVM2,COMLINE Vert Mt Gland T15,$274.00,0,0,$145.35,0,0,US,1 Year
HOFFMAN,EGVM3,COMLINE Vert Mt Gland T20,$274.00,0,0,$145.35,0,0,US,1 Year
HOFFMAN,EHCE1,Heavy Duty Cable Eye (12),$111.50,0,0,$59.15,0,0,US,1 Year
HOFFMAN,EJ2DR,"Joining Kit, S to S LAN Rack",$25.25,0,0,$13.39,0,0,US,1 Year
HOFFMAN,ELHP,"L Handle, COMLINE, Padlocking",$183.30,0,0,$97.24,0,0,US,1 Year
HOFFMAN,EMB1,COMLINE Mounting Bkt,$137.10,0,0,$72.73,0,0,US,1 Year
HOFFMAN,EMRPD12U,Window Door,$543.60,0,0,$288.38,0,0,US,1 Year
HOFFMAN,EMRPD16U,Window Door,$706.70,0,0,$374.89,0,0,US,1 Year
HOFFMAN,EMRPD20U,Window Door,$801.20,0,0,$425.02,0,0,US,1 Year
HOFFMAN,EMRPD9U,Window Door,$493.70,0,0,$261.90,0,0,US,1 Year
HOFFMAN,EMRRP12U,Cover,$176.20,0,0,$93.48,0,0,US,1 Year
HOFFMAN,EMRRP16U,Cover,$195.50,0,0,$103.71,0,0,US,1 Year
HOFFMAN,EMRRP20U,Cover,$205.40,0,0,$108.96,0,0,US,1 Year
HOFFMAN,EMRRP9U,Cover,$161.00,0,0,$85.41,0,0,US,1 Year
HOFFMAN,EMRRTC6050,Raised Solid Top,$199.90,0,0,$106.05,0,0,US,1 Year
HOFFMAN,EMRRTC6060,Raised Solid Top,$210.40,0,0,$111.61,0,0,US,1 Year
HOFFMAN,EMRSB6050,Stationary Base,$358.50,0,0,$190.18,0,0,US,1 Year
HOFFMAN,EMRSB6060,Stationary Base,$401.20,0,0,$212.83,0,0,US,1 Year
HOFFMAN,EMRSD16U,Solid Door,$396.30,0,0,$210.23,0,0,US,1 Year
HOFFMAN,EMRSD9U,Solid Door,$282.90,0,0,$150.07,0,0,US,1 Year
HOFFMAN,EMRSR50,"Slide Rails, (2)",$39.54,0,0,$20.98,0,0,US,1 Year
HOFFMAN,EMRSR60,"Slide Rails, (2)",$88.37,0,0,$46.88,0,0,US,1 Year
HOFFMAN,EPSBKT,Shelf Bracket Kit  (4),$145.50,0,0,$77.18,0,0,US,1 Year
HOFFMAN,ERA1912THLN,"Rack Angles,19in,Sq Hole (2)",$246.20,0,0,$130.61,0,0,US,1 Year
HOFFMAN,ERA1912TPLN,"Rack Angles,19in,Tapped (2)",$227.00,0,0,$120.43,0,0,US,1 Year
HOFFMAN,ERA1921THLN,"Rack Angles,19in,Sq Hole (2)",$274.00,0,0,$145.35,0,0,US,1 Year
HOFFMAN,ERCFH6U,"Front Handles, 6U (2)",$132.50,0,0,$70.29,0,0,US,1 Year
HOFFMAN,ESBKT,Shelf Bracket Kit  (4),$42.46,0,0,$22.52,0,0,US,1 Year
HOFFMAN,EVR19FM45UCM1,"Rack Pkg, w 1 Vert Cable Mgr",$825.80,0,0,$438.07,0,0,US,1 Year
HOFFMAN,EWMC24,AccessPlus Cable Mgr 24 in Blk,$142.30,0,0,$75.49,0,0,US,1 Year
HOFFMAN,EWMC36,AccessPlus Cable Mgr 36 in Blk,$170.70,0,0,$90.55,0,0,US,1 Year
HOFFMAN,EWMC48,AccessPlus Cable Mgr 48 in Blk,$227.60,0,0,$120.74,0,0,US,1 Year
HOFFMAN,EWMF1,"Fan kit, 4 in Fan 115vac Small",$167.80,0,0,$89.01,0,0,US,1 Year
HOFFMAN,EWMF2,"Fan kit, 4 in Fan 115vac Large",$196.40,0,0,$104.18,0,0,US,1 Year
HOFFMAN,EWMR24S,AccessPlus Rack Angle 24 in Sq Hole Plt,$195.40,0,0,$103.66,0,0,US,1 Year
HOFFMAN,EWMR24T,AccessPlus Rack Angle 24 in Tapped Plt,$178.40,0,0,$94.63,0,0,US,1 Year
HOFFMAN,EWMR36S,AccessPlus Rack Angle 36 in Sq Hole Plt,$203.30,0,0,$107.85,0,0,US,1 Year
HOFFMAN,EWMR36T,AccessPlus Rack Angle 36 in Tapped Plt,$186.30,0,0,$98.83,0,0,US,1 Year
HOFFMAN,EWMR48S,AccessPlus Rack Angle 48 in Sq Hole Plt,$211.20,0,0,$112.04,0,0,US,1 Year
HOFFMAN,EWMR48T,AccessPlus Rack Angle 48 in Tapped Plt,$194.30,0,0,$103.07,0,0,US,1 Year
HOFFMAN,EWMR60S,AccessPlus Rack Angle 60 in Sq Hole Plt,$233.60,0,0,$123.93,0,0,US,1 Year
HOFFMAN,EWMR60T,AccessPlus Rack Angle 60 in Tapped Plt,$216.50,0,0,$114.85,0,0,US,1 Year
HOFFMAN,EWMR72S,AccessPlus Rack Angle 72 in Sq Hole Plt,$269.40,0,0,$142.91,0,0,US,1 Year
HOFFMAN,EWMR72T,AccessPlus Rack Angle 72 in Tapped Plt,$252.30,0,0,$133.84,0,0,US,1 Year
HOFFMAN,EWMS242418,"AccessPlus 24 X 24 X 18 Sld, Blk",$884.70,0,0,$469.32,0,0,US,1 Year
HOFFMAN,EWMS242425,"AccessPlus 24 X 24 X 25 Sld, Blk",$939.70,0,0,$498.50,0,0,US,1 Year
HOFFMAN,EWMS362418,"AccessPlus 36 X 24 X 18 Sld, Blk","$1,024.00",0,0,$543.22,0,0,US,1 Year
HOFFMAN,EWMS362425,"AccessPlus 36 X 24 X 25 Sld, Blk","$1,083.00",0,0,$574.52,0,0,US,1 Year
HOFFMAN,EWMS482418,"AccessPlus 48 X 24 X 18 Sld, Blk","$1,168.00",0,0,$619.61,0,0,US,1 Year
HOFFMAN,EWMS482425,"AccessPlus 48 X 24 X 25 Sld, Blk","$1,225.00",0,0,$649.85,0,0,US,1 Year
HOFFMAN,EWMW242418,"AccessPlus 24 X 24 X 18 Wdw, Blk",$907.80,0,0,$481.57,0,0,US,1 Year
HOFFMAN,EWMW242425,"AccessPlus 24 X 24 X 25 Wdw, Blk",$963.40,0,0,$511.07,0,0,US,1 Year
HOFFMAN,EWMW242430,"AccessPlus 24 X 24 X 30 Wdw, Blk",$994.20,0,0,$527.41,0,0,US,1 Year
HOFFMAN,EWMW242825,"AccessPlus 24 X 28 X 25 Wdw, Blk","$1,180.00",0,0,$625.98,0,0,US,1 Year
HOFFMAN,EWMW362418,"AccessPlus 36 X 24 X 18 Wdw, Blk","$1,048.00",0,0,$555.95,0,0,US,1 Year
HOFFMAN,EWMW362425,"AccessPlus 36 X 24 X 25 Wdw, Blk","$1,105.00",0,0,$586.20,0,0,US,1 Year
HOFFMAN,EWMW362430,"AccessPlus 36 X 24 X 30 Wdw, Blk","$1,138.00",0,0,$603.70,0,0,US,1 Year
HOFFMAN,EWMW362825,"AccessPlus 36 X 28 X 25 Wdw, Blk","$1,353.00",0,0,$717.76,0,0,US,1 Year
HOFFMAN,EWMW482418,"AccessPlus 48 X 24 X 18 Wdw, Blk","$1,190.00",0,0,$631.28,0,0,US,1 Year
HOFFMAN,EWMW482425,"AccessPlus 48 X 24 X 25 Wdw, Blk","$1,248.00",0,0,$662.05,0,0,US,1 Year
HOFFMAN,EWMW482430,"AccessPlus 48 X 24 X 30 Wdw, Blk","$1,353.00",0,0,$717.76,0,0,US,1 Year
HOFFMAN,EWMW482825,"AccessPlus 48 X 28 X 25 Wdw, Blk","$1,479.00",0,0,$784.60,0,0,US,1 Year
HOFFMAN,EWMW602418,"AccessPlus 60 X 24 X 18 Wdw, Blk","$1,861.00",0,0,$987.24,0,0,US,1 Year
HOFFMAN,EWMW602425,"AccessPlus 60 X 24 X 25 Wdw, Blk","$1,932.00",0,0,"$1,024.90",0,0,US,1 Year
HOFFMAN,EWMW722418,"AccessPlus 72 X 24 X 18 Wdw, Blk","$1,914.00",0,0,"$1,015.35",0,0,US,1 Year
HOFFMAN,EWMW722425,"AccessPlus 72 X 24 X 25 Wdw, Blk","$1,984.00",0,0,"$1,052.49",0,0,US,1 Year
HOFFMAN,EWMWG242418,"AccessPlus 24 X 24 X 18 Wdw, Blk, GP","$1,166.00",0,0,$618.55,0,0,US,1 Year
HOFFMAN,EWMWG242425,"AccessPlus 24 X 24 X 25 Wdw, Blk, GP","$1,224.00",0,0,$649.32,0,0,US,1 Year
HOFFMAN,EWMWG362418,"AccessPlus 36 X 24 X 18 Wdw, Blk, GP","$1,310.00",0,0,$694.94,0,0,US,1 Year
HOFFMAN,EWMWG362425,"AccessPlus 36 X 24 X 25 Wdw, Blk, GP","$1,366.00",0,0,$724.65,0,0,US,1 Year
HOFFMAN,EWMWG482418,"AccessPlus 48 X 24 X 18 Wdw, Blk, GP","$1,452.00",0,0,$770.27,0,0,US,1 Year
HOFFMAN,EWMWG482425,"AccessPlus 48 X 24 X 25 Wdw, Blk, GP","$1,508.00",0,0,$799.98,0,0,US,1 Year
HOFFMAN,EWVC19H,"Cable manager, wire form",$67.07,0,0,$35.59,0,0,US,1 Year
HOFFMAN,L90HB12BLK,"Ladder Rack, Horiz.Bend/90",$188.60,0,0,$100.05,0,0,US,1 Year
HOFFMAN,L90HB12G,"Ladder Rack, Horiz.Bend/90",$188.60,0,0,$100.05,0,0,US,1 Year
HOFFMAN,L90HB12GZ,"Ladder Rack, Horiz.Bend/90",$188.60,0,0,$100.05,0,0,US,1 Year
HOFFMAN,L90HB18BLK,"Ladder Rack, Horiz.Bend/90",$200.00,0,0,$106.10,0,0,US,1 Year
HOFFMAN,L90HB18G,"Ladder Rack, Horiz.Bend/90",$200.00,0,0,$106.10,0,0,US,1 Year
HOFFMAN,L90HB18GZ,"Ladder Rack, Horiz.Bend/90",$200.00,0,0,$106.10,0,0,US,1 Year
HOFFMAN,L90HB24BLK,"Ladder Rack, Horiz.Bend/90",$204.70,0,0,$108.59,0,0,US,1 Year
HOFFMAN,LABSK,"Ladder Rack,Adj. B. Splice Kit",$46.33,0,0,$24.57,0,0,US,1 Year
HOFFMAN,LABSKB,Adjustable Butt-Splice Kit,$46.33,0,0,$24.57,0,0,US,1 Year
HOFFMAN,LABSKG,Adjustable Butt-Splice Kit,$46.33,0,0,$24.57,0,0,US,1 Year
HOFFMAN,LAJSK,"L. Rack, Adj. J. Splice Kit",$91.48,0,0,$48.52,0,0,US,1 Year
HOFFMAN,LAJSKB,Adjustable Junction Splice Kit,$91.46,0,0,$48.52,0,0,US,1 Year
HOFFMAN,LAJSKG,Adjustable Junction Splice Kit,$91.46,0,0,$48.52,0,0,US,1 Year
HOFFMAN,LBSK,"Ladder Rack, Butt Splice Kit",$15.95,0,0,$8.46,0,0,US,1 Year
HOFFMAN,LBSKB,Butt-Splice Kit,$15.95,0,0,$8.46,0,0,US,1 Year
HOFFMAN,LBSKG,Butt-Splice Kit,$15.95,0,0,$8.46,0,0,US,1 Year
HOFFMAN,LCBK,Ceiling Support Bracket (10),$206.10,0,0,$109.33,0,0,US,1 Year
HOFFMAN,LCBKB,Ceiling Brkt Blk Qty 20 Blk,$206.20,0,0,$109.39,0,0,US,1 Year
HOFFMAN,LCK,"Ladder Rack, Ceiling Kit",$44.43,0,0,$23.57,0,0,US,1 Year
HOFFMAN,LCRDSK,Cbl Runway Div Spool Kit (10),$112.70,0,0,$59.78,0,0,US,1 Year
HOFFMAN,LCSK,Corner Support Bracket,$112.50,0,0,$59.68,0,0,US,1 Year
HOFFMAN,LCSK12,Center Support Kit,$62.20,0,0,$33.00,0,0,US,1 Year
HOFFMAN,LCSK18,Center Support Kit,$68.14,0,0,$36.15,0,0,US,1 Year
HOFFMAN,LCSK24,Center Support Kit,$77.02,0,0,$40.85,0,0,US,1 Year
HOFFMAN,LCSK6,Center Support Kit,$56.29,0,0,$29.87,0,0,US,1 Year
HOFFMAN,LCSKB,Corner Support Bracket,$112.50,0,0,$59.68,0,0,US,1 Year
HOFFMAN,LCSKG,Corner Support Bracket,$112.50,0,0,$59.68,0,0,US,1 Year
HOFFMAN,LEC,"Ladder Rack, End Cap",$9.44,0,0,$5.01,0,0,US,1 Year
HOFFMAN,LEK12,"Elevation Kit 12"" Plt",$93.59,0,0,$49.65,0,0,US,1 Year
HOFFMAN,LEK12B,"Elevation Kit 12"" Black",$93.59,0,0,$49.65,0,0,US,1 Year
HOFFMAN,LEK3,"Elevation Kit, 3in rise",$65.16,0,0,$34.56,0,0,US,1 Year
HOFFMAN,LEK3B,"Elevation Kit 3"" Black",$65.14,0,0,$34.56,0,0,US,1 Year
HOFFMAN,LEK6,"Elevation Kit, 3in rise",$71.09,0,0,$37.71,0,0,US,1 Year
HOFFMAN,LEK6B,"Elevation Kit 6"" Black",$71.09,0,0,$37.71,0,0,US,1 Year
HOFFMAN,LFK,"Ladder Rack, Foot Kit",$45.82,0,0,$24.30,0,0,US,1 Year
HOFFMAN,LFKB,Foot Kit,$45.82,0,0,$24.30,0,0,US,1 Year
HOFFMAN,LFKG,Foot Kit,$45.82,0,0,$24.30,0,0,US,1 Year
HOFFMAN,LIB12BLK,"Ladder Rack, Inside Bend",$160.90,0,0,$85.35,0,0,US,1 Year
HOFFMAN,LIB12G,"Ladder Rack, Inside Bend",$160.90,0,0,$85.35,0,0,US,1 Year
HOFFMAN,LIB12GZ,"Ladder Rack, Inside Bend",$160.90,0,0,$85.35,0,0,US,1 Year
HOFFMAN,LIB18BLK,"Ladder Rack, Inside Bend",$169.80,0,0,$90.07,0,0,US,1 Year
HOFFMAN,LIB18G,"Ladder Rack, Inside Bend",$169.80,0,0,$90.07,0,0,US,1 Year
HOFFMAN,LIB18GZ,"Ladder Rack, Inside Bend",$169.80,0,0,$90.07,0,0,US,1 Year
HOFFMAN,LIB24BLK,"Ladder Rack, Inside Bend",$175.00,0,0,$92.84,0,0,US,1 Year
HOFFMAN,LIB6BLK,"Ladder Rack, Inside Bend",$154.70,0,0,$82.06,0,0,US,1 Year
HOFFMAN,LIB6G,"Ladder Rack, Inside Bend",$154.70,0,0,$82.06,0,0,US,1 Year
HOFFMAN,LIB6GZ,"Ladder Rack, Inside Bend",$154.70,0,0,$82.06,0,0,US,1 Year
HOFFMAN,LJBK,"Ladder Rack, J-Bolt Kit",$5.50,0,0,$2.91,0,0,US,1 Year
HOFFMAN,LJBK5,"J-Bolt Kit 5""",$10.06,0,0,$5.34,0,0,US,1 Year
HOFFMAN,LJBK6,"J-Bolt Kit 6"" Plt",$10.72,0,0,$5.68,0,0,US,1 Year
HOFFMAN,LJBK7,"J-Bolt Kit 7"" Plt",$13.40,0,0,$7.11,0,0,US,1 Year
HOFFMAN,LJSK,"L. Rack, Junction Splice Kit",$16.28,0,0,$8.63,0,0,US,1 Year
HOFFMAN,LJSKB,Junction Splice Kit,$16.28,0,0,$8.63,0,0,US,1 Year
HOFFMAN,LJSKG,Junction Splice Kit,$16.28,0,0,$8.63,0,0,US,1 Year
HOFFMAN,LLB,"Ladder Rack, L-Bracket",$20.70,0,0,$10.98,0,0,US,1 Year
HOFFMAN,LLBB,L-Bracket Kit,$20.70,0,0,$10.98,0,0,US,1 Year
HOFFMAN,LLBG,L-Bracket Kit,$20.70,0,0,$10.98,0,0,US,1 Year
HOFFMAN,LMCM12BLK,"Ladder Rack, Mvbl. Cross-Memb.",$70.70,0,0,$37.50,0,0,US,1 Year
HOFFMAN,LMCM12G,"Ladder Rack, Mvbl. Cross-Memb.",$70.70,0,0,$37.50,0,0,US,1 Year
HOFFMAN,LMCM12GZ,"Ladder Rack, Mvbl. Cross-Memb.",$70.70,0,0,$37.50,0,0,US,1 Year
HOFFMAN,LMCM18BLK,"Ladder Rack, Mvbl. Cross-Memb.",$77.73,0,0,$41.23,0,0,US,1 Year
HOFFMAN,LMCM18G,"Ladder Rack, Mvbl. Cross-Memb.",$77.73,0,0,$41.23,0,0,US,1 Year
HOFFMAN,LMCM18GZ,"Ladder Rack, Mvbl. Cross-Memb.",$77.73,0,0,$41.23,0,0,US,1 Year
HOFFMAN,LMCM24BLK,"Ladder Rack, Mvbl. Cross-Memb.",$81.46,0,0,$43.22,0,0,US,1 Year
HOFFMAN,LMTSB12B,Mod Trgle support bracket kit,$74.05,0,0,$39.28,0,0,US,1 Year
HOFFMAN,LMTSB18B,Mod Trgle support bracket kit,$77.02,0,0,$40.85,0,0,US,1 Year
HOFFMAN,LMTSB24B,Mod Trgle support bracket kit,$85.90,0,0,$45.57,0,0,US,1 Year
HOFFMAN,LOB12BLK,"Ladder Rack, Outside Bend",$160.90,0,0,$85.35,0,0,US,1 Year
HOFFMAN,LOB12G,"Ladder Rack, Outside Bend",$160.90,0,0,$85.35,0,0,US,1 Year
HOFFMAN,LOB12GZ,"Ladder Rack, Outside Bend",$160.90,0,0,$85.35,0,0,US,1 Year
HOFFMAN,LOB18BLK,"Ladder Rack, Outside Bend",$169.80,0,0,$90.07,0,0,US,1 Year
HOFFMAN,LOB18G,"Ladder Rack, Outside Bend",$169.80,0,0,$90.07,0,0,US,1 Year
HOFFMAN,LOB18GZ,"Ladder Rack, Outside Bend",$169.80,0,0,$90.07,0,0,US,1 Year
HOFFMAN,LOB24BLK,"Ladder Rack, Outside Bend",$175.00,0,0,$92.84,0,0,US,1 Year
HOFFMAN,LOB6BLK,"Ladder Rack, Outside Bend",$154.70,0,0,$82.06,0,0,US,1 Year
HOFFMAN,LOB6G,"Ladder Rack, Outside Bend",$154.70,0,0,$82.06,0,0,US,1 Year
HOFFMAN,LOB6GZ,"Ladder Rack, Outside Bend",$154.70,0,0,$82.06,0,0,US,1 Year
HOFFMAN,LRD12BLK,"Ladder Rack, Radius Drop",$54.41,0,0,$28.87,0,0,US,1 Year
HOFFMAN,LRD12G,"Ladder Rack, Radius Drop",$54.41,0,0,$28.87,0,0,US,1 Year
HOFFMAN,LRD18BLK,"Ladder Rack, Radius Drop",$58.88,0,0,$31.23,0,0,US,1 Year
HOFFMAN,LRD18G,"Ladder Rack, Radius Drop",$58.88,0,0,$31.23,0,0,US,1 Year
HOFFMAN,LRD24BLK,"Ladder Rack, Radius Drop",$91.81,0,0,$48.71,0,0,US,1 Year
HOFFMAN,LRD6BLK,"Ladder Rack, Radius Drop",$46.70,0,0,$24.77,0,0,US,1 Year
HOFFMAN,LRD6G,"Ladder Rack, Radius Drop",$46.70,0,0,$24.77,0,0,US,1 Year
HOFFMAN,LRP,"Ladder Rack, Retaining Post",$41.41,0,0,$21.96,0,0,US,1 Year
HOFFMAN,LRPB,Retainer Cable Kit Black,$41.41,0,0,$21.96,0,0,US,1 Year
HOFFMAN,LRRMPBLK,"L. Rack, Rack-to-Run Mnt. Pl.",$56.99,0,0,$30.23,0,0,US,1 Year
HOFFMAN,LRRMPBLK18,"L. Rack Mting Plate, 18""",$67.30,0,0,$35.71,0,0,US,1 Year
HOFFMAN,LRRMPBLK24,"L. Rack, Rack-to-Run Mnt. Pl.",$69.61,0,0,$36.93,0,0,US,1 Year
HOFFMAN,LRRMPG,"L. Rack, Rack-to-Run Mnt. Pl.",$56.99,0,0,$30.23,0,0,US,1 Year
HOFFMAN,LRRMPG18,"L. Rack Mting Plate, 18""",$67.30,0,0,$35.71,0,0,US,1 Year
HOFFMAN,LRRMPGZ,"L. Rack, Rack-to-Run Mnt. Pl.",$56.99,0,0,$30.23,0,0,US,1 Year
HOFFMAN,LRRMPGZ18,"L. Rack Mting Plate, 18""",$67.30,0,0,$35.71,0,0,US,1 Year
HOFFMAN,LRTK12,Runway Termination Kit,$44.41,0,0,$23.56,0,0,US,1 Year
HOFFMAN,LRTK12B,Runway Termination Kit,$44.41,0,0,$23.56,0,0,US,1 Year
HOFFMAN,LRTK12G,Runway Termination Kit,$44.41,0,0,$23.56,0,0,US,1 Year
HOFFMAN,LRTK18,Runway Termination Kit,$50.06,0,0,$26.56,0,0,US,1 Year
HOFFMAN,LRTK18B,Runway Termination Kit,$50.06,0,0,$26.56,0,0,US,1 Year
HOFFMAN,LRTK18G,Runway Termination Kit,$50.06,0,0,$26.56,0,0,US,1 Year
HOFFMAN,LRTK24B,Runway Termination Kit,$63.70,0,0,$33.79,0,0,US,1 Year
HOFFMAN,LRWBK,Runway Bracket (10),$206.10,0,0,$109.33,0,0,US,1 Year
HOFFMAN,LRWBKB,Rack to Runway Brkt Qty 10 Blk,$206.20,0,0,$109.39,0,0,US,1 Year
HOFFMAN,LRWSBK,Rack to runway Slip on Brkt Qty 20 Plt,$214.20,0,0,$113.63,0,0,US,1 Year
HOFFMAN,LRWSBKB,Rack to runway Slip on Brkt Qty 20 Blk,$214.20,0,0,$113.63,0,0,US,1 Year
HOFFMAN,LSRDBLK,"L. Rack, Stringer Radius Drop",$60.49,0,0,$32.09,0,0,US,1 Year
HOFFMAN,LSRDG,"L. Rack, Stringer Radius Drop",$60.49,0,0,$32.09,0,0,US,1 Year
HOFFMAN,LSS12BLK,"Ladder Rack, Straight Section",$132.90,0,0,$70.50,0,0,US,1 Year
HOFFMAN,LSS12G,"Ladder Rack, Straight Section",$132.90,0,0,$70.50,0,0,US,1 Year
HOFFMAN,LSS12GZ,"Ladder Rack, Straight Section",$186.30,0,0,$98.83,0,0,US,1 Year
HOFFMAN,LSS18BLK,"Ladder Rack, Straight Section",$153.60,0,0,$81.49,0,0,US,1 Year
HOFFMAN,LSS18G,"Ladder Rack, Straight Section",$153.60,0,0,$81.49,0,0,US,1 Year
HOFFMAN,LSS18GZ,"Ladder Rack, Straight Section",$216.00,0,0,$114.59,0,0,US,1 Year
HOFFMAN,LSS24BLK,"Ladder Rack, Straight Section",$203.20,0,0,$107.79,0,0,US,1 Year
HOFFMAN,LSS6BLK,"Ladder Rack, Straight Section",$146.20,0,0,$77.56,0,0,US,1 Year
HOFFMAN,LSS6G,"Ladder Rack, Straight Section",$146.20,0,0,$77.56,0,0,US,1 Year
HOFFMAN,LSS6GZ,"Ladder Rack, Straight Section",$177.80,0,0,$94.32,0,0,US,1 Year
HOFFMAN,LST12,"Runway overhead stack kit, 12in",$103.70,0,0,$55.01,0,0,US,1 Year
HOFFMAN,LST12B,"Stacking Kit 12"" Black",$103.70,0,0,$55.01,0,0,US,1 Year
HOFFMAN,LTR,Threaded Rod,$47.40,0,0,$25.15,0,0,US,1 Year
HOFFMAN,LTSB12BLK,"L. Rack, Tri. Support Bracket",$71.30,0,0,$37.83,0,0,US,1 Year
HOFFMAN,LTSB12G,"L. Rack, Tri. Support Bracket",$71.30,0,0,$37.83,0,0,US,1 Year
HOFFMAN,LTSB12GZ,"L. Rack, Tri. Support Bracket",$71.30,0,0,$37.83,0,0,US,1 Year
HOFFMAN,LTSB18BLK,"L. Rack, Tri. Support Bracket",$77.38,0,0,$41.05,0,0,US,1 Year
HOFFMAN,LTSB18G,"L. Rack, Tri. Support Bracket",$77.38,0,0,$41.05,0,0,US,1 Year
HOFFMAN,LTSB18GZ,"L. Rack, Tri. Support Bracket",$77.38,0,0,$41.05,0,0,US,1 Year
HOFFMAN,LTSB24BLK,"Triangle Support Brakect 24"" Black",$93.59,0,0,$49.65,0,0,US,1 Year
HOFFMAN,LVWB,"L. Rack, Vert. Wall Bracket",$26.05,0,0,$13.82,0,0,US,1 Year
HOFFMAN,LVWBB,Vertical Wall Bracket,$26.07,0,0,$13.83,0,0,US,1 Year
HOFFMAN,LVWBG,Vertical Wall Bracket,$26.07,0,0,$13.83,0,0,US,1 Year
HOFFMAN,LWASK12BLK,"L. Rack, Wall Angle Support",$39.53,0,0,$20.98,0,0,US,1 Year
HOFFMAN,LWASK12G,"L. Rack, Wall Angle Support",$39.53,0,0,$20.98,0,0,US,1 Year
HOFFMAN,LWASK12GZ,"L. Rack, Wall Angle Support",$39.53,0,0,$20.98,0,0,US,1 Year
HOFFMAN,LWASK18BLK,"L. Rack, Wall Angle Support",$45.23,0,0,$24.00,0,0,US,1 Year
HOFFMAN,LWASK18G,"L. Rack, Wall Angle Support",$45.23,0,0,$24.00,0,0,US,1 Year
HOFFMAN,LWASK18GZ,"L. Rack, Wall Angle Support",$45.23,0,0,$24.00,0,0,US,1 Year
HOFFMAN,LWASK24BLK,"L. Rack, Wall Angle Support",$48.90,0,0,$25.94,0,0,US,1 Year
HOFFMAN,LWASK6BLK,"L. Rack, Wall Angle Support",$32.53,0,0,$17.26,0,0,US,1 Year
HOFFMAN,LWASK6G,"L. Rack, Wall Angle Support",$32.53,0,0,$17.26,0,0,US,1 Year
HOFFMAN,LWASK6GZ,"L. Rack, Wall Angle Support",$32.53,0,0,$17.26,0,0,US,1 Year
HOFFMAN,M8410B45,"MaxRack 84"" 45U, 10"" Blk","$1,106.00",0,0,$586.72,0,0,US,1 Year
HOFFMAN,M8416B45,"MaxRack 84"" 45U, 16"" Blk","$1,450.00",0,0,$769.21,0,0,US,1 Year
HOFFMAN,M8432B45,"MaxRack 84"" 45U, 28"" Blk","$1,691.00",0,0,$897.06,0,0,US,1 Year
HOFFMAN,M846B45,"MaxRack 84"" 45U, 6"" Blk",$905.20,0,0,$480.20,0,0,US,1 Year
HOFFMAN,M84D12,"Air Deflector 84"" x 12"" Blk",$941.50,0,0,$499.45,0,0,US,1 Year
HOFFMAN,M84D18,"Air Deflector 84"" x 18"" Blk","$1,075.00",0,0,$570.28,0,0,US,1 Year
HOFFMAN,M9610B51,"MaxRack 96"" 51U, 10"" Blk","$1,227.00",0,0,$650.91,0,0,US,1 Year
HOFFMAN,M9616B51,"MaxRack 96"" 51U, 16"" Blk","$1,570.00",0,0,$832.87,0,0,US,1 Year
HOFFMAN,M9632B51,"MaxRack 96"" 51U, 28"" Blk","$1,812.00",0,0,$961.24,0,0,US,1 Year
HOFFMAN,M966B51,"MaxRack 96"" 51U 6"" Blk","$1,087.00",0,0,$576.65,0,0,US,1 Year
HOFFMAN,M96D12,"Air Deflector 96"" x 12"" Blk","$1,063.00",0,0,$563.91,0,0,US,1 Year
HOFFMAN,M96D18,"Air Deflector 96"" x 18"" Blk","$1,195.00",0,0,$633.94,0,0,US,1 Year
HOFFMAN,MDC10,"MaxRack Dust Cvr for 10""",$72.42,0,0,$38.41,0,0,US,1 Year
HOFFMAN,MDC16,MaxRack Dust Dvr for 16,$84.49,0,0,$44.82,0,0,US,1 Year
HOFFMAN,MDC32,"MaxRack Dust Cvr for 32""",$120.80,0,0,$64.09,0,0,US,1 Year
HOFFMAN,MDC6,"MaxRack Dust Cvr for 6""",$60.36,0,0,$32.02,0,0,US,1 Year
HOFFMAN,NC2178NS,"Server Cab, No sides, 43RU","$1,920.00",0,0,"$1,018.54",0,0,US,1 Year
HOFFMAN,NCLH,L-Handle Combination Lock Net Series,$146.20,0,0,$77.56,0,0,US,1 Year
