Manufacturer,MFR Part #,Product Description,Retail / MSRP,Dealer Actual Cost,Dealers Discount from list,Proposed GSA Price (w/o IFF fee) ,GSA Discount % from List,Proposed GSA Price (with IFF of .75%),Country of Origin,Warranty
Ortronics,P1DA6BPAZAZ023M,"JMPR,DX,LC(PC)-LC(PC),23M",$135.74 ,$67.87 ,50%,$83.39 ,39%,$82.77 ,US,1 Year
Ortronics,P1DA6BPAZAZ024F,"JMPR,DX,LC(PC)-LC(PC),24F",$68.54 ,$34.27 ,50%,$42.11 ,39%,$41.79 ,US,1 Year
Ortronics,P1DA6BPAZAZ024H,"JMPR,DX,LC(PC)-LC(PC),24.5F",$70.10 ,$35.05 ,50%,$43.07 ,39%,$42.74 ,US,1 Year
Ortronics,P1DA6BPAZAZ024M,"JMPR,DX,LC(PC)-LC(PC),24M",$139.12 ,$69.56 ,50%,$85.47 ,39%,$84.83 ,US,1 Year
Ortronics,P1DA6BPAZAZ025F,"JMPR,DX,LC(PC)-LC(PC),25F",$69.58 ,$34.79 ,50%,$42.75 ,39%,$42.43 ,US,1 Year
Ortronics,P1DA6BPAZAZ025H,"JMPR,DX,LC(PC)-LC(PC),25.5F",$71.12 ,$35.56 ,50%,$43.69 ,39%,$43.37 ,US,1 Year
Ortronics,P1DA6BPAZAZ025M,"JMPR,DX,LC(PC)-LC(PC),25M",$142.50 ,$71.25 ,50%,$87.55 ,39%,$86.89 ,US,1 Year
Ortronics,P1DA6BPAZAZ026F,"JMPR,DX,LC(PC)-LC(PC),26F",$70.60 ,$35.30 ,50%,$43.37 ,39%,$43.05 ,US,1 Year
Ortronics,P1DA6BPAZAZ026H,"JMPR,DX,LC(PC)-LC(PC),26.5F",$72.14 ,$36.07 ,50%,$44.32 ,39%,$43.99 ,US,1 Year
Ortronics,P1DA6BPAZAZ026M,"JMPR,DX,LC(PC)-LC(PC),26M",$145.88 ,$72.94 ,50%,$89.62 ,39%,$88.95 ,US,1 Year
Ortronics,P1DA6BPAZAZ027F,"JMPR,DX,LC(PC)-LC(PC),27F",$71.64 ,$35.82 ,50%,$44.01 ,39%,$43.68 ,US,1 Year
Ortronics,P1DA6BPAZAZ027H,"JMPR,DX,LC(PC)-LC(PC),27.5F",$73.18 ,$36.59 ,50%,$44.96 ,39%,$44.62 ,US,1 Year
Ortronics,P1DA6BPAZAZ027M,"JMPR,DX,LC(PC)-LC(PC),27M",$149.24 ,$74.62 ,50%,$91.69 ,39%,$91.00 ,US,1 Year
Ortronics,P1DA6BPAZAZ028F,"JMPR,DX,LC(PC)-LC(PC),28F",$72.66 ,$36.33 ,50%,$44.64 ,39%,$44.30 ,US,1 Year
Ortronics,P1DA6BPAZAZ028H,"JMPR,DX,LC(PC)-LC(PC),28.5F",$74.20 ,$37.10 ,50%,$45.59 ,39%,$45.24 ,US,1 Year
Ortronics,P1DA6BPAZAZ028M,"JMPR,DX,LC(PC)-LC(PC),28M",$152.62 ,$76.31 ,50%,$93.76 ,39%,$93.06 ,US,1 Year
Ortronics,P1DA6BPAZAZ029F,"JMPR,DX,LC(PC)-LC(PC),29F",$73.68 ,$36.84 ,50%,$45.27 ,39%,$44.93 ,US,1 Year
Ortronics,P1DA6BPAZAZ029H,"JMPR,DX,LC(PC)-LC(PC),29.5F",$75.24 ,$37.62 ,50%,$46.22 ,39%,$45.88 ,US,1 Year
Ortronics,P1DA6BPAZAZ029M,"JMPR,DX,LC(PC)-LC(PC),29M",$156.00 ,$78.00 ,50%,$95.84 ,39%,$95.12 ,US,1 Year
Ortronics,P1DA6BPAZAZ030F,"JMPR,DX,LC(PC)-LC(PC),30F",$74.72 ,$37.36 ,50%,$45.91 ,39%,$45.56 ,US,1 Year
Ortronics,P1DA6BPAZAZ030H,"JMPR,DX,LC(PC)-LC(PC),30.5F",$76.26 ,$38.13 ,50%,$46.85 ,39%,$46.50 ,US,1 Year
Ortronics,P1DA6BPAZAZ030M,"JMPR,DX,LC(PC)-LC(PC),30M",$159.36 ,$79.68 ,50%,$97.91 ,39%,$97.17 ,US,1 Year
Ortronics,P1DA6BPAZAZ031F,"JMPR,DX,LC(PC)-LC(PC),31F",$75.74 ,$37.87 ,50%,$46.53 ,39%,$46.18 ,US,1 Year
Ortronics,P1DA6BPAZAZ031H,"JMPR,DX,LC(PC)-LC(PC),31.5F",$77.28 ,$38.64 ,50%,$47.48 ,39%,$47.12 ,US,1 Year
Ortronics,P1DA6BPAZAZ031M,"JMPR,DX,LC(PC)-LC(PC),31M",$198.98 ,$99.49 ,50%,$122.25 ,39%,$121.33 ,US,1 Year
Ortronics,P1DA6BPAZAZ032F,"JMPR,DX,LC(PC)-LC(PC),32F",$76.78 ,$38.39 ,50%,$47.17 ,39%,$46.82 ,US,1 Year
Ortronics,P1DA6BPAZAZ032H,"JMPR,DX,LC(PC)-LC(PC),32.5F",$78.32 ,$39.16 ,50%,$48.12 ,39%,$47.76 ,US,1 Year
Ortronics,P1DA6BPAZAZ032M,"JMPR,DX,LC(PC)-LC(PC),32M",$202.34 ,$101.17 ,50%,$124.31 ,39%,$123.38 ,US,1 Year
Ortronics,P1DA6BPAZAZ033F,"JMPR,DX,LC(PC)-LC(PC),33F",$77.80 ,$38.90 ,50%,$47.80 ,39%,$47.44 ,US,1 Year
Ortronics,P1DA6BPAZAZ033H,"JMPR,DX,LC(PC)-LC(PC),33.5F",$93.62 ,$46.81 ,50%,$57.52 ,39%,$57.09 ,US,1 Year
Ortronics,P1DA6BPAZAZ033M,"JMPR,DX,LC(PC)-LC(PC),33M",$205.72 ,$102.86 ,50%,$126.39 ,39%,$125.44 ,US,1 Year
Ortronics,P1DA6BPAZAZ034F,"JMPR,DX,LC(PC)-LC(PC),34F",$93.10 ,$46.55 ,50%,$57.20 ,39%,$56.77 ,US,1 Year
Ortronics,P1DA6BPAZAZ034H,"JMPR,DX,LC(PC)-LC(PC),34.5F",$94.64 ,$47.32 ,50%,$58.14 ,39%,$57.71 ,US,1 Year
Ortronics,P1DA6BPAZAZ034M,"JMPR,DX,LC(PC)-LC(PC),34M",$209.10 ,$104.55 ,50%,$128.46 ,39%,$127.50 ,US,1 Year
Ortronics,P1DA6BPAZAZ035F,"JMPR,DX,LC(PC)-LC(PC),35F",$94.14 ,$47.07 ,50%,$57.84 ,39%,$57.40 ,US,1 Year
Ortronics,P1DA6BPAZAZ035H,"JMPR,DX,LC(PC)-LC(PC),35.5F",$95.68 ,$47.84 ,50%,$58.78 ,39%,$58.34 ,US,1 Year
Ortronics,P1DA6BPAZAZ035M,"JMPR,DX,LC(PC)-LC(PC),35M",$212.46 ,$106.23 ,50%,$130.53 ,39%,$129.55 ,US,1 Year
Ortronics,P1DA6BPAZAZ036F,"JMPR,DX,LC(PC)-LC(PC),36F",$95.16 ,$47.58 ,50%,$58.46 ,39%,$58.02 ,US,1 Year
Ortronics,P1DA6BPAZAZ036H,"JMPR,DX,LC(PC)-LC(PC),36.5F",$96.70 ,$48.35 ,50%,$59.41 ,39%,$58.96 ,US,1 Year
Ortronics,P1DA6BPAZAZ036M,"JMPR,DX,LC(PC)-LC(PC),36M",$215.84 ,$107.92 ,50%,$132.60 ,39%,$131.61 ,US,1 Year
Ortronics,P1DA6BPAZAZ037F,"JMPR,DX,LC(PC)-LC(PC),37F",$96.20 ,$48.10 ,50%,$59.10 ,39%,$58.66 ,US,1 Year
Ortronics,P1DA6BPAZAZ037H,"JMPR,DX,LC(PC)-LC(PC),37.5F",$97.74 ,$48.87 ,50%,$60.05 ,39%,$59.60 ,US,1 Year
Ortronics,P1DA6BPAZAZ037M,"JMPR,DX,LC(PC)-LC(PC),37M",$219.22 ,$109.61 ,50%,$134.68 ,39%,$133.67 ,US,1 Year
Ortronics,P1DA6BPAZAZ038F,"JMPR,DX,LC(PC)-LC(PC),38F",$97.22 ,$48.61 ,50%,$59.73 ,39%,$59.28 ,US,1 Year
Ortronics,P1DA6BPAZAZ038H,"JMPR,DX,LC(PC)-LC(PC),38.5F",$98.76 ,$49.38 ,50%,$60.67 ,39%,$60.22 ,US,1 Year
Ortronics,P1DA6BPAZAZ038M,"JMPR,DX,LC(PC)-LC(PC),38M",$222.60 ,$111.30 ,50%,$136.76 ,39%,$135.73 ,US,1 Year
Ortronics,P1DA6BPAZAZ039F,"JMPR,DX,LC(PC)-LC(PC),39F",$98.24 ,$49.12 ,50%,$60.36 ,39%,$59.90 ,US,1 Year
Ortronics,P1DA6BPAZAZ039H,"JMPR,DX,LC(PC)-LC(PC),39.5F",$99.80 ,$49.90 ,50%,$61.31 ,39%,$60.85 ,US,1 Year
Ortronics,P1DA6BPAZAZ039M,"JMPR,DX,LC(PC)-LC(PC),39M",$225.96 ,$112.98 ,50%,$138.82 ,39%,$137.78 ,US,1 Year
Ortronics,P1DA6BPAZAZ040F,"JMPR,DX,LC(PC)-LC(PC),40F",$99.28 ,$49.64 ,50%,$60.99 ,39%,$60.54 ,US,1 Year
Ortronics,P1DA6BPAZAZ040H,"JMPR,DX,LC(PC)-LC(PC),40.5F",$100.82 ,$50.41 ,50%,$61.94 ,39%,$61.48 ,US,1 Year
Ortronics,P1DA6BPAZAZ040M,"JMPR,DX,LC(PC)-LC(PC),40M",$229.34 ,$114.67 ,50%,$140.90 ,39%,$139.84 ,US,1 Year
Ortronics,P1DA6BPAZAZ041F,"JMPR,DX,LC(PC)-LC(PC),41F",$100.30 ,$50.15 ,50%,$61.62 ,39%,$61.16 ,US,1 Year
Ortronics,P1DA6BPAZAZ041H,"JMPR,DX,LC(PC)-LC(PC),41.5F",$101.84 ,$50.92 ,50%,$62.57 ,39%,$62.10 ,US,1 Year
Ortronics,P1DA6BPAZAZ041M,"JMPR,DX,LC(PC)-LC(PC),41M",$232.72 ,$116.36 ,50%,$142.97 ,39%,$141.90 ,US,1 Year
Ortronics,P1DA6BPAZAZ042F,"JMPR,DX,LC(PC)-LC(PC),42F",$101.34 ,$50.67 ,50%,$62.26 ,39%,$61.79 ,US,1 Year
Ortronics,P1DA6BPAZAZ042H,"JMPR,DX,LC(PC)-LC(PC),42.5F",$102.88 ,$51.44 ,50%,$63.21 ,39%,$62.73 ,US,1 Year
Ortronics,P1DA6BPAZAZ042M,"JMPR,DX,LC(PC)-LC(PC),42M",$236.08 ,$118.04 ,50%,$145.04 ,39%,$143.95 ,US,1 Year
Ortronics,P1DA6BPAZAZ043F,"JMPR,DX,LC(PC)-LC(PC),43F",$102.36 ,$51.18 ,50%,$62.89 ,39%,$62.41 ,US,1 Year
Ortronics,P1DA6BPAZAZ043H,"JMPR,DX,LC(PC)-LC(PC),43.5F",$103.90 ,$51.95 ,50%,$63.83 ,39%,$63.35 ,US,1 Year
Ortronics,P1DA6BPAZAZ043M,"JMPR,DX,LC(PC)-LC(PC),43M",$239.46 ,$119.73 ,50%,$147.12 ,39%,$146.01 ,US,1 Year
Ortronics,P1DA6BPAZAZ044F,"JMPR,DX,LC(PC)-LC(PC),44F",$103.40 ,$51.70 ,50%,$63.53 ,39%,$63.05 ,US,1 Year
Ortronics,P1DA6BPAZAZ044H,"JMPR,DX,LC(PC)-LC(PC),44.5F",$104.94 ,$52.47 ,50%,$64.47 ,39%,$63.99 ,US,1 Year
Ortronics,P1DA6BPAZAZ044M,"JMPR,DX,LC(PC)-LC(PC),44M",$242.84 ,$121.42 ,50%,$149.19 ,39%,$148.07 ,US,1 Year
Ortronics,P1DA6BPAZAZ045F,"JMPR,DX,LC(PC)-LC(PC),45F",$104.42 ,$52.21 ,50%,$64.15 ,39%,$63.67 ,US,1 Year
Ortronics,P1DA6BPAZAZ045H,"JMPR,DX,LC(PC)-LC(PC),45.5F",$105.96 ,$52.98 ,50%,$65.10 ,39%,$64.61 ,US,1 Year
Ortronics,P1DA6BPAZAZ045M,"JMPR,DX,LC(PC)-LC(PC),45M",$246.22 ,$123.11 ,50%,$151.27 ,39%,$150.13 ,US,1 Year
Ortronics,P1DA6BPAZAZ046F,"JMPR,DX,LC(PC)-LC(PC),46F",$105.44 ,$52.72 ,50%,$64.78 ,39%,$64.29 ,US,1 Year
Ortronics,P1DA6BPAZAZ046H,"JMPR,DX,LC(PC)-LC(PC),46.5F",$107.00 ,$53.50 ,50%,$65.74 ,39%,$65.24 ,US,1 Year
Ortronics,P1DA6BPAZAZ046M,"JMPR,DX,LC(PC)-LC(PC),46M",$249.58 ,$124.79 ,50%,$153.33 ,39%,$152.18 ,US,1 Year
Ortronics,P1DA6BPAZAZ047F,"JMPR,DX,LC(PC)-LC(PC),47F",$106.48 ,$53.24 ,50%,$65.42 ,39%,$64.93 ,US,1 Year
Ortronics,P1DA6BPAZAZ047H,"JMPR,DX,LC(PC)-LC(PC),47.5F",$108.02 ,$54.01 ,50%,$66.36 ,39%,$65.87 ,US,1 Year
Ortronics,P1DA6BPAZAZ047M,"JMPR,DX,LC(PC)-LC(PC),47M",$252.96 ,$126.48 ,50%,$155.41 ,39%,$154.24 ,US,1 Year
Ortronics,P1DA6BPAZAZ048F,"JMPR,DX,LC(PC)-LC(PC),48F",$107.50 ,$53.75 ,50%,$66.04 ,39%,$65.55 ,US,1 Year
Ortronics,P1DA6BPAZAZ048H,"JMPR,DX,LC(PC)-LC(PC),48.5F",$109.04 ,$54.52 ,50%,$66.99 ,39%,$66.49 ,US,1 Year
Ortronics,P1DA6BPAZAZ048M,"JMPR,DX,LC(PC)-LC(PC),48M",$256.34 ,$128.17 ,50%,$157.49 ,39%,$156.30 ,US,1 Year
Ortronics,P1DA6BPAZAZ049F,"JMPR,DX,LC(PC)-LC(PC),49F",$108.54 ,$54.27 ,50%,$66.68 ,39%,$66.18 ,US,1 Year
Ortronics,P1DA6BPAZAZ049H,"JMPR,DX,LC(PC)-LC(PC),49.5F",$110.08 ,$55.04 ,50%,$67.63 ,39%,$67.12 ,US,1 Year
Ortronics,P1DA6BPAZAZ049M,"JMPR,DX,LC(PC)-LC(PC),49M",$259.70 ,$129.85 ,50%,$159.55 ,39%,$158.35 ,US,1 Year
Ortronics,P1DA6BPAZAZ050F,"JMPR,DX,LC(PC)-LC(PC),50F",$109.56 ,$54.78 ,50%,$67.31 ,39%,$66.80 ,US,1 Year
Ortronics,P1DA6BPAZAZ050H,"JMPR,DX,LC(PC)-LC(PC),50.5F",$111.10 ,$55.55 ,50%,$68.26 ,39%,$67.74 ,US,1 Year
Ortronics,P1DA6BPAZAZ050M,"JMPR,DX,LC(PC)-LC(PC),50M",$263.08 ,$131.54 ,50%,$161.63 ,39%,$160.41 ,US,1 Year
Ortronics,P1DA6BPAZAZ051F,"JMPR,DX,LC(PC)-LC(PC),51F",$110.60 ,$55.30 ,50%,$67.95 ,39%,$67.44 ,US,1 Year
Ortronics,P1DA6BPAZAZ051H,"JMPR,DX,LC(PC)-LC(PC),51.5F",$112.14 ,$56.07 ,50%,$68.89 ,39%,$68.38 ,US,1 Year
Ortronics,P1DA6BPAZAZ051M,"JMPR,DX,LC(PC)-LC(PC),51M",$266.46 ,$133.23 ,50%,$163.70 ,39%,$162.48 ,US,1 Year
Ortronics,P1DA6BPAZAZ052F,"JMPR,DX,LC(PC)-LC(PC),52F",$111.62 ,$55.81 ,50%,$68.58 ,39%,$68.06 ,US,1 Year
Ortronics,P1DA6BPAZAZ052H,"JMPR,DX,LC(PC)-LC(PC),52.5F",$113.16 ,$56.58 ,50%,$69.52 ,39%,$69.00 ,US,1 Year
Ortronics,P1DA6BPAZAZ052M,"JMPR,DX,LC(PC)-LC(PC),52M",$269.84 ,$134.92 ,50%,$165.78 ,39%,$164.54 ,US,1 Year
Ortronics,P1DA6BPAZAZ053F,"JMPR,DX,LC(PC)-LC(PC),53F",$112.64 ,$56.32 ,50%,$69.20 ,39%,$68.68 ,US,1 Year
Ortronics,P1DA6BPAZAZ053H,"JMPR,DX,LC(PC)-LC(PC),53.5F",$114.18 ,$57.09 ,50%,$70.15 ,39%,$69.62 ,US,1 Year
Ortronics,P1DA6BPAZAZ053M,"JMPR,DX,LC(PC)-LC(PC),53M",$273.20 ,$136.60 ,50%,$167.84 ,39%,$166.59 ,US,1 Year
Ortronics,P1DA6BPAZAZ054F,"JMPR,DX,LC(PC)-LC(PC),54F",$113.68 ,$56.84 ,50%,$69.84 ,39%,$69.32 ,US,1 Year
Ortronics,P1DA6BPAZAZ054H,"JMPR,DX,LC(PC)-LC(PC),54.5F",$115.22 ,$57.61 ,50%,$70.79 ,39%,$70.26 ,US,1 Year
Ortronics,P1DA6BPAZAZ054M,"JMPR,DX,LC(PC)-LC(PC),54M",$276.58 ,$138.29 ,50%,$169.92 ,39%,$168.65 ,US,1 Year
Ortronics,P1DA6BPAZAZ055F,"JMPR,DX,LC(PC)-LC(PC),55F",$114.70 ,$57.35 ,50%,$70.47 ,39%,$69.94 ,US,1 Year
Ortronics,P1DA6BPAZAZ055H,"JMPR,DX,LC(PC)-LC(PC),55.5F",$116.24 ,$58.12 ,50%,$71.41 ,39%,$70.88 ,US,1 Year
Ortronics,P1DA6BPAZAZ055M,"JMPR,DX,LC(PC)-LC(PC),55M",$279.96 ,$139.98 ,50%,$172.00 ,39%,$170.71 ,US,1 Year
Ortronics,P1DA6BPAZAZ056F,"JMPR,DX,LC(PC)-LC(PC),56F",$115.74 ,$57.87 ,50%,$71.11 ,39%,$70.57 ,US,1 Year
Ortronics,P1DA6BPAZAZ056H,"JMPR,DX,LC(PC)-LC(PC),56.5F",$117.28 ,$58.64 ,50%,$72.05 ,39%,$71.51 ,US,1 Year
Ortronics,P1DA6BPAZAZ056M,"JMPR,DX,LC(PC)-LC(PC),56M",$283.32 ,$141.66 ,50%,$174.06 ,39%,$172.76 ,US,1 Year
Ortronics,P1DA6BPAZAZ057F,"JMPR,DX,LC(PC)-LC(PC),57F",$116.76 ,$58.38 ,50%,$71.73 ,39%,$71.20 ,US,1 Year
Ortronics,P1DA6BPAZAZ057H,"JMPR,DX,LC(PC)-LC(PC),57.5F",$118.30 ,$59.15 ,50%,$72.68 ,39%,$72.13 ,US,1 Year
Ortronics,P1DA6BPAZAZ057M,"JMPR,DX,LC(PC)-LC(PC),57M",$286.70 ,$143.35 ,50%,$176.14 ,39%,$174.82 ,US,1 Year
Ortronics,P1DA6BPAZAZ058F,"JMPR,DX,LC(PC)-LC(PC),58F",$117.78 ,$58.89 ,50%,$72.36 ,39%,$71.82 ,US,1 Year
Ortronics,P1DA6BPAZAZ058H,"JMPR,DX,LC(PC)-LC(PC),58.5F",$119.34 ,$59.67 ,50%,$73.32 ,39%,$72.77 ,US,1 Year
Ortronics,P1DA6BPAZAZ058M,"JMPR,DX,LC(PC)-LC(PC),58M",$290.08 ,$145.04 ,50%,$178.21 ,39%,$176.88 ,US,1 Year
Ortronics,P1DA6BPAZAZ059F,"JMPR,DX,LC(PC)-LC(PC),59F",$118.82 ,$59.41 ,50%,$73.00 ,39%,$72.45 ,US,1 Year
Ortronics,P1DA6BPAZAZ059H,"JMPR,DX,LC(PC)-LC(PC),59.5F",$120.36 ,$60.18 ,50%,$73.94 ,39%,$73.39 ,US,1 Year
Ortronics,P1DA6BPAZAZ059M,"JMPR,DX,LC(PC)-LC(PC),59M",$293.44 ,$146.72 ,50%,$180.28 ,39%,$178.93 ,US,1 Year
Ortronics,P1DA6BPAZAZ060F,"JMPR,DX,LC(PC)-LC(PC),60F",$119.84 ,$59.92 ,50%,$73.63 ,39%,$73.07 ,US,1 Year
Ortronics,P1DA6BPAZAZ060H,"JMPR,DX,LC(PC)-LC(PC),60.5F",$121.38 ,$60.69 ,50%,$74.57 ,39%,$74.01 ,US,1 Year
Ortronics,P1DA6BPAZAZ060M,"JMPR,DX,LC(PC)-LC(PC),60M",$296.82 ,$148.41 ,50%,$182.36 ,39%,$180.99 ,US,1 Year
Ortronics,P1DA6BPAZAZ061F,"JMPR,DX,LC(PC)-LC(PC),61F",$120.88 ,$60.44 ,50%,$74.26 ,39%,$73.71 ,US,1 Year
Ortronics,P1DA6BPAZAZ061H,"JMPR,DX,LC(PC)-LC(PC),61.5F",$122.42 ,$61.21 ,50%,$75.21 ,39%,$74.65 ,US,1 Year
Ortronics,P1DA6BPAZAZ061M,"JMPR,DX,LC(PC)-LC(PC),61M",$300.20 ,$150.10 ,50%,$184.43 ,39%,$183.05 ,US,1 Year
Ortronics,P1DA6BPAZAZ062F,"JMPR,DX,LC(PC)-LC(PC),62F",$121.90 ,$60.95 ,50%,$74.89 ,39%,$74.33 ,US,1 Year
Ortronics,P1DA6BPAZAZ062H,"JMPR,DX,LC(PC)-LC(PC),62.5F",$123.44 ,$61.72 ,50%,$75.84 ,39%,$75.27 ,US,1 Year
Ortronics,P1DA6BPAZAZ062M,"JMPR,DX,LC(PC)-LC(PC),62M",$303.58 ,$151.79 ,50%,$186.51 ,39%,$185.11 ,US,1 Year
Ortronics,P1DA6BPAZAZ063F,"JMPR,DX,LC(PC)-LC(PC),63F",$122.94 ,$61.47 ,50%,$75.53 ,39%,$74.96 ,US,1 Year
Ortronics,P1DA6BPAZAZ063H,"JMPR,DX,LC(PC)-LC(PC),63.5F",$124.48 ,$62.24 ,50%,$76.48 ,39%,$75.90 ,US,1 Year
Ortronics,P1DA6BPAZAZ063M,"JMPR,DX,LC(PC)-LC(PC),63M",$306.94 ,$153.47 ,50%,$188.57 ,39%,$187.16 ,US,1 Year
Ortronics,P1DA6BPAZAZ064F,"JMPR,DX,LC(PC)-LC(PC),64F",$123.96 ,$61.98 ,50%,$76.16 ,39%,$75.59 ,US,1 Year
Ortronics,P1DA6BPAZAZ064H,"JMPR,DX,LC(PC)-LC(PC),64.5F",$125.50 ,$62.75 ,50%,$77.10 ,39%,$76.52 ,US,1 Year
Ortronics,P1DA6BPAZAZ064M,"JMPR,DX,LC(PC)-LC(PC),64M",$310.32 ,$155.16 ,50%,$190.65 ,39%,$189.22 ,US,1 Year
Ortronics,P1DA6BPAZAZ065F,"JMPR,DX,LC(PC)-LC(PC),65F",$124.98 ,$62.49 ,50%,$76.78 ,39%,$76.21 ,US,1 Year
Ortronics,P1DA6BPAZAZ065H,"JMPR,DX,LC(PC)-LC(PC),65.5F",$126.54 ,$63.27 ,50%,$77.74 ,39%,$77.16 ,US,1 Year
Ortronics,P1DA6BPAZAZ065M,"JMPR,DX,LC(PC)-LC(PC),65M",$313.70 ,$156.85 ,50%,$192.73 ,39%,$191.28 ,US,1 Year
Ortronics,P1DA6BPAZAZ066F,"JMPR,DX,LC(PC)-LC(PC),66F",$126.02 ,$63.01 ,50%,$77.42 ,39%,$76.84 ,US,1 Year
Ortronics,P1DA6BPAZAZ066H,"JMPR,DX,LC(PC)-LC(PC),66.5F",$127.56 ,$63.78 ,50%,$78.37 ,39%,$77.78 ,US,1 Year
Ortronics,P1DA6BPAZAZ066M,"JMPR,DX,LC(PC)-LC(PC),66M",$317.06 ,$158.53 ,50%,$194.79 ,39%,$193.33 ,US,1 Year
Ortronics,P1DA6BPAZAZ067F,"JMPR,DX,LC(PC)-LC(PC),67F",$127.04 ,$63.52 ,50%,$78.05 ,39%,$77.46 ,US,1 Year
Ortronics,P1DA6BPAZAZ067H,"JMPR,DX,LC(PC)-LC(PC),67.5F",$128.58 ,$64.29 ,50%,$78.99 ,39%,$78.40 ,US,1 Year
Ortronics,P1DA6BPAZAZ067M,"JMPR,DX,LC(PC)-LC(PC),67M",$320.44 ,$160.22 ,50%,$196.87 ,39%,$195.39 ,US,1 Year
Ortronics,P1DA6BPAZAZ068F,"JMPR,DX,LC(PC)-LC(PC),68F",$128.08 ,$64.04 ,50%,$78.69 ,39%,$78.10 ,US,1 Year
Ortronics,P1DA6BPAZAZ068H,"JMPR,DX,LC(PC)-LC(PC),68.5F",$129.62 ,$64.81 ,50%,$79.63 ,39%,$79.04 ,US,1 Year
Ortronics,P1DA6BPAZAZ068M,"JMPR,DX,LC(PC)-LC(PC),68M",$323.82 ,$161.91 ,50%,$198.94 ,39%,$197.45 ,US,1 Year
Ortronics,P1DA6BPAZAZ069F,"JMPR,DX,LC(PC)-LC(PC),69F",$129.10 ,$64.55 ,50%,$79.31 ,39%,$78.72 ,US,1 Year
Ortronics,P1DA6BPAZAZ069H,"JMPR,DX,LC(PC)-LC(PC),69.5F",$130.64 ,$65.32 ,50%,$80.26 ,39%,$79.66 ,US,1 Year
Ortronics,P1DA6BPAZAZ069M,"JMPR,DX,LC(PC)-LC(PC),69M",$327.20 ,$163.60 ,50%,$201.02 ,39%,$199.51 ,US,1 Year
Ortronics,P1DA6BPAZAZ070F,"JMPR,DX,LC(PC)-LC(PC),70F",$130.12 ,$65.06 ,50%,$79.94 ,39%,$79.34 ,US,1 Year
Ortronics,P1DA6BPAZAZ070H,"JMPR,DX,LC(PC)-LC(PC),70.5F",$131.68 ,$65.84 ,50%,$80.90 ,39%,$80.29 ,US,1 Year
Ortronics,P1DA6BPAZAZ070M,"JMPR,DX,LC(PC)-LC(PC),70M",$330.56 ,$165.28 ,50%,$203.08 ,39%,$201.56 ,US,1 Year
Ortronics,P1DA6BPAZAZ071F,"JMPR,DX,LC(PC)-LC(PC),71F",$131.16 ,$65.58 ,50%,$80.58 ,39%,$79.98 ,US,1 Year
Ortronics,P1DA6BPAZAZ071H,"JMPR,DX,LC(PC)-LC(PC),71.5F",$132.70 ,$66.35 ,50%,$81.53 ,39%,$80.91 ,US,1 Year
Ortronics,P1DA6BPAZAZ071M,"JMPR,DX,LC(PC)-LC(PC),71M",$333.94 ,$166.97 ,50%,$205.16 ,39%,$203.62 ,US,1 Year
Ortronics,P1DA6BPAZAZ072F,"JMPR,DX,LC(PC)-LC(PC),72F",$132.18 ,$66.09 ,50%,$81.21 ,39%,$80.60 ,US,1 Year
Ortronics,P1DA6BPAZAZ072H,"JMPR,DX,LC(PC)-LC(PC),72.5F",$133.72 ,$66.86 ,50%,$82.15 ,39%,$81.54 ,US,1 Year
Ortronics,P1DA6BPAZAZ072M,"JMPR,DX,LC(PC)-LC(PC),72M",$337.32 ,$168.66 ,50%,$207.24 ,39%,$205.68 ,US,1 Year
Ortronics,P1DA6BPAZAZ073F,"JMPR,DX,LC(PC)-LC(PC),73F",$133.22 ,$66.61 ,50%,$81.85 ,39%,$81.23 ,US,1 Year
Ortronics,P1DA6BPAZAZ073H,"JMPR,DX,LC(PC)-LC(PC),73.5F",$134.76 ,$67.38 ,50%,$82.79 ,39%,$82.17 ,US,1 Year
Ortronics,P1DA6BPAZAZ073M,"JMPR,DX,LC(PC)-LC(PC),73M",$340.68 ,$170.34 ,50%,$209.30 ,39%,$207.73 ,US,1 Year
Ortronics,P1DA6BPAZAZ074F,"JMPR,DX,LC(PC)-LC(PC),74F",$134.24 ,$67.12 ,50%,$82.47 ,39%,$81.85 ,US,1 Year
Ortronics,P1DA6BPAZAZ074H,"JMPR,DX,LC(PC)-LC(PC),74.5F",$135.78 ,$67.89 ,50%,$83.42 ,39%,$82.79 ,US,1 Year
Ortronics,P1DA6BPAZAZ074M,"JMPR,DX,LC(PC)-LC(PC),74M",$344.06 ,$172.03 ,50%,$211.38 ,39%,$209.79 ,US,1 Year
Ortronics,P1DA6BPAZAZ075F,"JMPR,DX,LC(PC)-LC(PC),75F",$135.28 ,$67.64 ,50%,$83.11 ,39%,$82.49 ,US,1 Year
Ortronics,P1DA6BPAZAZ075H,"JMPR,DX,LC(PC)-LC(PC),75.5F",$136.82 ,$68.41 ,50%,$84.06 ,39%,$83.43 ,US,1 Year
Ortronics,P1DA6BPAZAZ075M,"JMPR,DX,LC(PC)-LC(PC),75M",$347.44 ,$173.72 ,50%,$213.45 ,39%,$211.85 ,US,1 Year
Ortronics,P1DA6BPAZAZ076F,"JMPR,DX,LC(PC)-LC(PC),76F",$136.30 ,$68.15 ,50%,$83.74 ,39%,$83.11 ,US,1 Year
